# This autogenerated file contains solubilities of CO2 and H2O in a respective fluid system.
# The values have been calculated by means of (11)-(14) in https://doi.org/10.1016/S0016-7037(03)00273-4.
#
# Concerning temperature and pressure ranges, the following parameters have been used:
# min temperature = 1.0, max temperature = 200.0, #temperature sampling points = 100
# min phase pressure = 101325.0, max phase pressure = 100000000.0, #pressure sampling points = 200
#
# temperature [°C], phase pressure [Pa],         y_H2O [-],         x_CO2 [-]
 1.67838383838e+02,   3.62455692211e+07, 7.14081501525e-02, 4.46884055917e-02
 1.67838383838e+02,   3.67475726131e+07, 7.13741879395e-02, 4.49886300868e-02
 1.67838383838e+02,   3.72495760050e+07, 7.13417543648e-02, 4.52843688062e-02
 1.67838383838e+02,   3.77515793970e+07, 7.13106927685e-02, 4.55757061949e-02
 1.67838383838e+02,   3.82535827889e+07, 7.12808627075e-02, 4.58627251754e-02
 1.67838383838e+02,   3.87555861809e+07, 7.12521383283e-02, 4.61455072383e-02
 1.67838383838e+02,   3.92575895729e+07, 7.12244068986e-02, 4.64241325004e-02
 1.67838383838e+02,   3.97595929648e+07, 7.11975674825e-02, 4.66986797334e-02
 1.67838383838e+02,   4.02615963568e+07, 7.11715297493e-02, 4.69692263695e-02
 1.67838383838e+02,   4.07635997487e+07, 7.11462129019e-02, 4.72358484890e-02
 1.67838383838e+02,   4.12656031407e+07, 7.11215447144e-02, 4.74986207942e-02
 1.67838383838e+02,   4.17676065327e+07, 7.10974606701e-02, 4.77576165741e-02
 1.67838383838e+02,   4.22696099246e+07, 7.10739031869e-02, 4.80129076641e-02
 1.67838383838e+02,   4.27716133166e+07, 7.10508209244e-02, 4.82645644030e-02
 1.67838383838e+02,   4.32736167085e+07, 7.10281681622e-02, 4.85126555912e-02
 1.67838383838e+02,   4.37756201005e+07, 7.10059042425e-02, 4.87572484517e-02
 1.67838383838e+02,   4.42776234925e+07, 7.09839930711e-02, 4.89984085951e-02
 1.67838383838e+02,   4.47796268844e+07, 7.09624026685e-02, 4.92361999916e-02
 1.67838383838e+02,   4.52816302764e+07, 7.09411047670e-02, 4.94706849498e-02
 1.67838383838e+02,   4.57836336683e+07, 7.09200744487e-02, 4.97019241030e-02
 1.67838383838e+02,   4.62856370603e+07, 7.08992898189e-02, 4.99299764030e-02
 1.67838383838e+02,   4.67876404523e+07, 7.08787317116e-02, 5.01548991229e-02
 1.67838383838e+02,   4.72896438442e+07, 7.08583834239e-02, 5.03767478672e-02
 1.67838383838e+02,   4.77916472362e+07, 7.08382304744e-02, 5.05955765894e-02
 1.67838383838e+02,   4.82936506281e+07, 7.08182603855e-02, 5.08114376168e-02
 1.67838383838e+02,   4.87956540201e+07, 7.07984624846e-02, 5.10243816819e-02
 1.67838383838e+02,   4.92976574121e+07, 7.07788277232e-02, 5.12344579592e-02
 1.67838383838e+02,   4.97996608040e+07, 7.07593485127e-02, 5.14417141074e-02
 1.67838383838e+02,   5.03016641960e+07, 7.07400185739e-02, 5.16461963153e-02
 1.67838383838e+02,   5.08036675879e+07, 7.07208327998e-02, 5.18479493523e-02
 1.67838383838e+02,   5.13056709799e+07, 7.07017871293e-02, 5.20470166210e-02
 1.67838383838e+02,   5.18076743719e+07, 7.06828784330e-02, 5.22434402107e-02
 1.67838383838e+02,   5.23096777638e+07, 7.06641044072e-02, 5.24372609551e-02
 1.67838383838e+02,   5.28116811558e+07, 7.06454634775e-02, 5.26285184879e-02
 1.67838383838e+02,   5.33136845477e+07, 7.06269547104e-02, 5.28172513002e-02
 1.67838383838e+02,   5.38156879397e+07, 7.06085777325e-02, 5.30034967964e-02
 1.67838383838e+02,   5.43176913317e+07, 7.05903326561e-02, 5.31872913505e-02
 1.67838383838e+02,   5.48196947236e+07, 7.05722200123e-02, 5.33686703596e-02
 1.67838383838e+02,   5.53216981156e+07, 7.05542406886e-02, 5.35476682972e-02
 1.67838383838e+02,   5.58237015075e+07, 7.05363958733e-02, 5.37243187631e-02
 1.67838383838e+02,   5.63257048995e+07, 7.05186870042e-02, 5.38986545333e-02
 1.67838383838e+02,   5.68277082915e+07, 7.05011157227e-02, 5.40707076047e-02
 1.67838383838e+02,   5.73297116834e+07, 7.04836838319e-02, 5.42405092399e-02
 1.67838383838e+02,   5.78317150754e+07, 7.04663932587e-02, 5.44080900085e-02
 1.67838383838e+02,   5.83337184673e+07, 7.04492460209e-02, 5.45734798248e-02
 1.67838383838e+02,   5.88357218593e+07, 7.04322441962e-02, 5.47367079858e-02
 1.67838383838e+02,   5.93377252513e+07, 7.04153898960e-02, 5.48978032026e-02
 1.67838383838e+02,   5.98397286432e+07, 7.03986852409e-02, 5.50567936336e-02
 1.67838383838e+02,   6.03417320352e+07, 7.03821323408e-02, 5.52137069116e-02
 1.67838383838e+02,   6.08437354271e+07, 7.03657332757e-02, 5.53685701710e-02
 1.67838383838e+02,   6.13457388191e+07, 7.03494900803e-02, 5.55214100721e-02
 1.67838383838e+02,   6.18477422111e+07, 7.03334047303e-02, 5.56722528226e-02
 1.67838383838e+02,   6.23497456030e+07, 7.03174791304e-02, 5.58211241981e-02
 1.67838383838e+02,   6.28517489950e+07, 7.03017151051e-02, 5.59680495601e-02
 1.67838383838e+02,   6.33537523869e+07, 7.02861143903e-02, 5.61130538722e-02
 1.67838383838e+02,   6.38557557789e+07, 7.02706786264e-02, 5.62561617161e-02
 1.67838383838e+02,   6.43577591709e+07, 7.02554093534e-02, 5.63973973035e-02
 1.67838383838e+02,   6.48597625628e+07, 7.02403080071e-02, 5.65367844896e-02
 1.67838383838e+02,   6.53617659548e+07, 7.02253759156e-02, 5.66743467830e-02
 1.67838383838e+02,   6.58637693467e+07, 7.02106142980e-02, 5.68101073555e-02
 1.67838383838e+02,   6.63657727387e+07, 7.01960242632e-02, 5.69440890518e-02
 1.67838383838e+02,   6.68677761307e+07, 7.01816068094e-02, 5.70763143955e-02
 1.67838383838e+02,   6.73697795226e+07, 7.01673628248e-02, 5.72068055987e-02
 1.67838383838e+02,   6.78717829146e+07, 7.01532930886e-02, 5.73355845653e-02
 1.67838383838e+02,   6.83737863065e+07, 7.01393982721e-02, 5.74626728998e-02
 1.67838383838e+02,   6.88757896985e+07, 7.01256789414e-02, 5.75880919100e-02
 1.67838383838e+02,   6.93777930905e+07, 7.01121355591e-02, 5.77118626130e-02
 1.67838383838e+02,   6.98797964824e+07, 7.00987684870e-02, 5.78340057392e-02
 1.67838383838e+02,   7.03817998744e+07, 7.00855779893e-02, 5.79545417364e-02
 1.67838383838e+02,   7.08838032663e+07, 7.00725642355e-02, 5.80734907730e-02
 1.67838383838e+02,   7.13858066583e+07, 7.00597273037e-02, 5.81908727415e-02
 1.67838383838e+02,   7.18878100503e+07, 7.00470671837e-02, 5.83067072622e-02
 1.67838383838e+02,   7.23898134422e+07, 7.00345837807e-02, 5.84210136859e-02
 1.67838383838e+02,   7.28918168342e+07, 7.00222769190e-02, 5.85338110966e-02
 1.67838383838e+02,   7.33938202261e+07, 7.00101463452e-02, 5.86451183145e-02
 1.67838383838e+02,   7.38958236181e+07, 6.99981917318e-02, 5.87549538989e-02
 1.67838383838e+02,   7.43978270101e+07, 6.99864126809e-02, 5.88633361504e-02
 1.67838383838e+02,   7.48998304020e+07, 6.99748087277e-02, 5.89702831138e-02
 1.67838383838e+02,   7.54018337940e+07, 6.99633793433e-02, 5.90758125811e-02
 1.67838383838e+02,   7.59038371859e+07, 6.99521239395e-02, 5.91799420929e-02
 1.67838383838e+02,   7.64058405779e+07, 6.99410418704e-02, 5.92826889425e-02
 1.67838383838e+02,   7.69078439698e+07, 6.99301324367e-02, 5.93840701776e-02
 1.67838383838e+02,   7.74098473618e+07, 6.99193948889e-02, 5.94841026023e-02
 1.67838383838e+02,   7.79118507538e+07, 6.99088284297e-02, 5.95828027818e-02
 1.67838383838e+02,   7.84138541457e+07, 6.98984322172e-02, 5.96801870429e-02
 1.67838383838e+02,   7.89158575377e+07, 6.98882053680e-02, 5.97762714780e-02
 1.67838383838e+02,   7.94178609296e+07, 6.98781469598e-02, 5.98710719469e-02
 1.67838383838e+02,   7.99198643216e+07, 6.98682560335e-02, 5.99646040808e-02
 1.67838383838e+02,   8.04218677136e+07, 6.98585315965e-02, 6.00568832840e-02
 1.67838383838e+02,   8.09238711055e+07, 6.98489726248e-02, 6.01479247369e-02
 1.67838383838e+02,   8.14258744975e+07, 6.98395780653e-02, 6.02377433994e-02
 1.67838383838e+02,   8.19278778894e+07, 6.98303468376e-02, 6.03263540131e-02
 1.67838383838e+02,   8.24298812814e+07, 6.98212778368e-02, 6.04137711047e-02
 1.67838383838e+02,   8.29318846734e+07, 6.98123699352e-02, 6.05000089886e-02
 1.67838383838e+02,   8.34338880653e+07, 6.98036219837e-02, 6.05850817700e-02
 1.67838383838e+02,   8.39358914573e+07, 6.97950328145e-02, 6.06690033479e-02
 1.67838383838e+02,   8.44378948492e+07, 6.97866012422e-02, 6.07517874178e-02
 1.67838383838e+02,   8.49398982412e+07, 6.97783260654e-02, 6.08334474747e-02
 1.67838383838e+02,   8.54419016332e+07, 6.97702060685e-02, 6.09139968165e-02
 1.67838383838e+02,   8.59439050251e+07, 6.97622400232e-02, 6.09934485462e-02
 1.67838383838e+02,   8.64459084171e+07, 6.97544266894e-02, 6.10718155757e-02
 1.67838383838e+02,   8.69479118090e+07, 6.97467648167e-02, 6.11491106286e-02
 1.67838383838e+02,   8.74499152010e+07, 6.97392531460e-02, 6.12253462424e-02
 1.67838383838e+02,   8.79519185930e+07, 6.97318904102e-02, 6.13005347720e-02
 1.67838383838e+02,   8.84539219849e+07, 6.97246753352e-02, 6.13746883932e-02
 1.67838383838e+02,   8.89559253769e+07, 6.97176066413e-02, 6.14478191044e-02
 1.67838383838e+02,   8.94579287688e+07, 6.97106830438e-02, 6.15199387307e-02
 1.67838383838e+02,   8.99599321608e+07, 6.97039032540e-02, 6.15910589258e-02
 1.67838383838e+02,   9.04619355528e+07, 6.96972659803e-02, 6.16611911753e-02
 1.67838383838e+02,   9.09639389447e+07, 6.96907699283e-02, 6.17303467998e-02
 1.67838383838e+02,   9.14659423367e+07, 6.96844138023e-02, 6.17985369572e-02
 1.67838383838e+02,   9.19679457286e+07, 6.96781963055e-02, 6.18657726456e-02
 1.67838383838e+02,   9.24699491206e+07, 6.96721161409e-02, 6.19320647060e-02
 1.67838383838e+02,   9.29719525126e+07, 6.96661720112e-02, 6.19974238258e-02
 1.67838383838e+02,   9.34739559045e+07, 6.96603626208e-02, 6.20618605398e-02
 1.67838383838e+02,   9.39759592965e+07, 6.96546866746e-02, 6.21253852348e-02
 1.67838383838e+02,   9.44779626884e+07, 6.96491428799e-02, 6.21880081504e-02
 1.67838383838e+02,   9.49799660804e+07, 6.96437299458e-02, 6.22497393833e-02
 1.67838383838e+02,   9.54819694724e+07, 6.96384465843e-02, 6.23105888880e-02
 1.67838383838e+02,   9.59839728643e+07, 6.96332915103e-02, 6.23705664812e-02
 1.67838383838e+02,   9.64859762563e+07, 6.96282634420e-02, 6.24296818429e-02
 1.67838383838e+02,   9.69879796482e+07, 6.96233611017e-02, 6.24879445188e-02
 1.67838383838e+02,   9.74899830402e+07, 6.96185832154e-02, 6.25453639238e-02
 1.67838383838e+02,   9.79919864322e+07, 6.96139285134e-02, 6.26019493435e-02
 1.67838383838e+02,   9.84939898241e+07, 6.96093957306e-02, 6.26577099366e-02
 1.67838383838e+02,   9.89959932161e+07, 6.96049836068e-02, 6.27126547369e-02
 1.67838383838e+02,   9.94979966080e+07, 6.96006908866e-02, 6.27667926566e-02
 1.67838383838e+02,   1.00000000000e+08, 6.95965163201e-02, 6.28201324867e-02
 1.69848484848e+02,   1.01325000000e+05, 7.64787728593e+00, -1.78133743609e-03
 1.69848484848e+02,   6.03328391960e+05, 1.30581801316e+00, -4.82717137424e-04
 1.69848484848e+02,   1.10533178392e+06, 7.24728399954e-01, 7.87525133489e-04
 1.69848484848e+02,   1.60733517588e+06, 5.06809539706e-01, 2.02988882233e-03
 1.69848484848e+02,   2.10933856784e+06, 3.92770778984e-01, 3.24487738426e-03
 1.69848484848e+02,   2.61134195980e+06, 3.22705288553e-01, 4.43299715137e-03
 1.69848484848e+02,   3.11334535176e+06, 2.75344392951e-01, 5.59475625543e-03
 1.69848484848e+02,   3.61534874372e+06, 2.41232376799e-01, 6.73066361517e-03
 1.69848484848e+02,   4.11735213568e+06, 2.15525074288e-01, 7.84122799596e-03
 1.69848484848e+02,   4.61935552764e+06, 1.95484090044e-01, 8.92695714963e-03
 1.69848484848e+02,   5.12135891960e+06, 1.79444740814e-01, 9.98835703952e-03
 1.69848484848e+02,   5.62336231156e+06, 1.66336793782e-01, 1.10259311558e-02
 1.69848484848e+02,   6.12536570352e+06, 1.55440870942e-01, 1.20401799242e-02
 1.69848484848e+02,   6.62736909548e+06, 1.46255562493e-01, 1.30316002087e-02
 1.69848484848e+02,   7.12937248744e+06, 1.38420681450e-01, 1.40006849092e-02
 1.69848484848e+02,   7.63137587940e+06, 1.31670808067e-01, 1.49479226515e-02
 1.69848484848e+02,   8.13337927136e+06, 1.25806037390e-01, 1.58737975649e-02
 1.69848484848e+02,   8.63538266332e+06, 1.20672929419e-01, 1.67787891418e-02
 1.69848484848e+02,   9.13738605528e+06, 1.16151738237e-01, 1.76633721723e-02
 1.69848484848e+02,   9.63938944724e+06, 1.12147631154e-01, 1.85280167419e-02
 1.69848484848e+02,   1.01413928392e+07, 1.08584515387e-01, 1.93731882803e-02
 1.69848484848e+02,   1.06433962312e+07, 1.05400611427e-01, 2.01993476501e-02
 1.69848484848e+02,   1.11453996231e+07, 1.02545222479e-01, 2.10069512576e-02
 1.69848484848e+02,   1.16474030151e+07, 9.99763392048e-02, 2.17964511711e-02
 1.69848484848e+02,   1.21494064070e+07, 9.76588382766e-02, 2.25682952325e-02
 1.69848484848e+02,   1.26514097990e+07, 9.55631099130e-02, 2.33229271429e-02
 1.69848484848e+02,   1.31534131910e+07, 9.36639999013e-02, 2.40607865113e-02
 1.69848484848e+02,   1.36554165829e+07, 9.19399852911e-02, 2.47823088524e-02
 1.69848484848e+02,   1.41574199749e+07, 9.03725258685e-02, 2.54879255232e-02
 1.69848484848e+02,   1.46594233668e+07, 8.89455493802e-02, 2.61780635922e-02
 1.69848484848e+02,   1.51614267588e+07, 8.76450396044e-02, 2.68531456381e-02
 1.69848484848e+02,   1.56634301508e+07, 8.64587042832e-02, 2.75135894780e-02
 1.69848484848e+02,   1.61654335427e+07, 8.53757056319e-02, 2.81598078299e-02
 1.69848484848e+02,   1.66674369347e+07, 8.43864402936e-02, 2.87922079183e-02
 1.69848484848e+02,   1.71694403266e+07, 8.34823586651e-02, 2.94111910334e-02
 1.69848484848e+02,   1.76714437186e+07, 8.26558157971e-02, 3.00171520564e-02
 1.69848484848e+02,   1.81734471106e+07, 8.18999477717e-02, 3.06104789689e-02
 1.69848484848e+02,   1.86754505025e+07, 8.12085687647e-02, 3.11915523572e-02
 1.69848484848e+02,   1.91774538945e+07, 8.05760849766e-02, 3.17607449296e-02
 1.69848484848e+02,   1.96794572864e+07, 7.99974223855e-02, 3.23184210575e-02
 1.69848484848e+02,   2.01814606784e+07, 7.94679658624e-02, 3.28649363507e-02
 1.69848484848e+02,   2.06834640704e+07, 7.89835076554e-02, 3.34006372744e-02
 1.69848484848e+02,   2.11854674623e+07, 7.85402036121e-02, 3.39258608125e-02
 1.69848484848e+02,   2.16874708543e+07, 7.81345358051e-02, 3.44409341775e-02
 1.69848484848e+02,   2.21894742462e+07, 7.77632804587e-02, 3.49461745670e-02
 1.69848484848e+02,   2.26914776382e+07, 7.74234802676e-02, 3.54418889623e-02
 1.69848484848e+02,   2.31934810302e+07, 7.71124203536e-02, 3.59283739669e-02
 1.69848484848e+02,   2.36954844221e+07, 7.68276072387e-02, 3.64059156793e-02
 1.69848484848e+02,   2.41974878141e+07, 7.65667503178e-02, 3.68747895984e-02
 1.69848484848e+02,   2.46994912060e+07, 7.63277454105e-02, 3.73352605575e-02
 1.69848484848e+02,   2.52014945980e+07, 7.61086600410e-02, 3.77875826896e-02
 1.69848484848e+02,   2.57034979899e+07, 7.59077201649e-02, 3.82319994229e-02
 1.69848484848e+02,   2.62055013819e+07, 7.57232981125e-02, 3.86687435117e-02
 1.69848484848e+02,   2.67075047739e+07, 7.55539015629e-02, 3.90980371059e-02
 1.69848484848e+02,   2.72095081658e+07, 7.53981634023e-02, 3.95200918660e-02
 1.69848484848e+02,   2.77115115578e+07, 7.52548323467e-02, 3.99351091274e-02
 1.69848484848e+02,   2.82135149497e+07, 7.51227642375e-02, 4.03432801191e-02
 1.69848484848e+02,   2.87155183417e+07, 7.50009139349e-02, 4.07447862394e-02
 1.69848484848e+02,   2.92175217337e+07, 7.48883277511e-02, 4.11397993905e-02
 1.69848484848e+02,   2.97195251256e+07, 7.47841363780e-02, 4.15284823689e-02
 1.69848484848e+02,   3.02215285176e+07, 7.46875482702e-02, 4.19109893101e-02
 1.69848484848e+02,   3.07235319095e+07, 7.45978434542e-02, 4.22874661795e-02
 1.69848484848e+02,   3.12255353015e+07, 7.45143677394e-02, 4.26580513023e-02
 1.69848484848e+02,   3.17275386935e+07, 7.44365273075e-02, 4.30228759215e-02
 1.69848484848e+02,   3.22295420854e+07, 7.43637836638e-02, 4.33820647739e-02
 1.69848484848e+02,   3.27315454774e+07, 7.42956489319e-02, 4.37357366709e-02
 1.69848484848e+02,   3.32335488693e+07, 7.42316814770e-02, 4.40840050745e-02
 1.69848484848e+02,   3.37355522613e+07, 7.41714818431e-02, 4.44269786543e-02
 1.69848484848e+02,   3.42375556533e+07, 7.41146889887e-02, 4.47647618195e-02
 1.69848484848e+02,   3.47395590452e+07, 7.40609768091e-02, 4.50974552134e-02
 1.69848484848e+02,   3.52415624372e+07, 7.40100509282e-02, 4.54251561673e-02
 1.69848484848e+02,   3.57435658291e+07, 7.39616457491e-02, 4.57479591066e-02
 1.69848484848e+02,   3.62455692211e+07, 7.39155217465e-02, 4.60659559071e-02
 1.69848484848e+02,   3.67475726131e+07, 7.38714629893e-02, 4.63792362013e-02
 1.69848484848e+02,   3.72495760050e+07, 7.38292748772e-02, 4.66878876332e-02
 1.69848484848e+02,   3.77515793970e+07, 7.37887820797e-02, 4.69919960663e-02
 1.69848484848e+02,   3.82535827889e+07, 7.37498266612e-02, 4.72916457453e-02
 1.69848484848e+02,   3.87555861809e+07, 7.37122663810e-02, 4.75869194171e-02
 1.69848484848e+02,   3.92575895729e+07, 7.36759731533e-02, 4.78778984161e-02
 1.69848484848e+02,   3.97595929648e+07, 7.36408316551e-02, 4.81646627168e-02
 1.69848484848e+02,   4.02615963568e+07, 7.36067380709e-02, 4.84472909597e-02
 1.69848484848e+02,   4.07635997487e+07, 7.35735989593e-02, 4.87258604573e-02
 1.69848484848e+02,   4.12656031407e+07, 7.35413302351e-02, 4.90004471805e-02
 1.69848484848e+02,   4.17676065327e+07, 7.35098562515e-02, 4.92711257349e-02
 1.69848484848e+02,   4.22696099246e+07, 7.34791089766e-02, 4.95379693265e-02
 1.69848484848e+02,   4.27716133166e+07, 7.34490272530e-02, 4.98010497242e-02
 1.69848484848e+02,   4.32736167085e+07, 7.34195561327e-02, 5.00604372186e-02
 1.69848484848e+02,   4.37756201005e+07, 7.33906462800e-02, 5.03162005824e-02
 1.69848484848e+02,   4.42776234925e+07, 7.33622534340e-02, 5.05684070329e-02
 1.69848484848e+02,   4.47796268844e+07, 7.33343379265e-02, 5.08171221995e-02
 1.69848484848e+02,   4.52816302764e+07, 7.33068642468e-02, 5.10624100967e-02
 1.69848484848e+02,   4.57836336683e+07, 7.32798006510e-02, 5.13043331026e-02
 1.69848484848e+02,   4.62856370603e+07, 7.32531188081e-02, 5.15429519470e-02
 1.69848484848e+02,   4.67876404523e+07, 7.32267934817e-02, 5.17783257044e-02
 1.69848484848e+02,   4.72896438442e+07, 7.32008022407e-02, 5.20105117962e-02
 1.69848484848e+02,   4.77916472362e+07, 7.31751251980e-02, 5.22395660005e-02
 1.69848484848e+02,   4.82936506281e+07, 7.31497447728e-02, 5.24655424679e-02
 1.69848484848e+02,   4.87956540201e+07, 7.31246454742e-02, 5.26884937454e-02
 1.69848484848e+02,   4.92976574121e+07, 7.30998137045e-02, 5.29084708055e-02
 1.69848484848e+02,   4.97996608040e+07, 7.30752375793e-02, 5.31255230812e-02
 1.69848484848e+02,   5.03016641960e+07, 7.30509067627e-02, 5.33396985067e-02
 1.69848484848e+02,   5.08036675879e+07, 7.30268123171e-02, 5.35510435606e-02
 1.69848484848e+02,   5.13056709799e+07, 7.30029465653e-02, 5.37596033143e-02
 1.69848484848e+02,   5.18076743719e+07, 7.29793029629e-02, 5.39654214826e-02
 1.69848484848e+02,   5.23096777638e+07, 7.29558759830e-02, 5.41685404758e-02
 1.69848484848e+02,   5.28116811558e+07, 7.29326610088e-02, 5.43690014541e-02
 1.69848484848e+02,   5.33136845477e+07, 7.29096542354e-02, 5.45668443823e-02
 1.69848484848e+02,   5.38156879397e+07, 7.28868525796e-02, 5.47621080850e-02
 1.69848484848e+02,   5.43176913317e+07, 7.28642535968e-02, 5.49548303017e-02
 1.69848484848e+02,   5.48196947236e+07, 7.28418554054e-02, 5.51450477406e-02
 1.69848484848e+02,   5.53216981156e+07, 7.28196566166e-02, 5.53327961319e-02
 1.69848484848e+02,   5.58237015075e+07, 7.27976562707e-02, 5.55181102794e-02
 1.69848484848e+02,   5.63257048995e+07, 7.27758537787e-02, 5.57010241100e-02
 1.69848484848e+02,   5.68277082915e+07, 7.27542488691e-02, 5.58815707225e-02
 1.69848484848e+02,   5.73297116834e+07, 7.27328415392e-02, 5.60597824325e-02
 1.69848484848e+02,   5.78317150754e+07, 7.27116320114e-02, 5.62356908156e-02
 1.69848484848e+02,   5.83337184673e+07, 7.26906206928e-02, 5.64093267499e-02
 1.69848484848e+02,   5.88357218593e+07, 7.26698081397e-02, 5.65807204532e-02
 1.69848484848e+02,   5.93377252513e+07, 7.26491950249e-02, 5.67499015196e-02
 1.69848484848e+02,   5.98397286432e+07, 7.26287821085e-02, 5.69168989533e-02
 1.69848484848e+02,   6.03417320352e+07, 7.26085702122e-02, 5.70817412003e-02
 1.69848484848e+02,   6.08437354271e+07, 7.25885601959e-02, 5.72444561768e-02
 1.69848484848e+02,   6.13457388191e+07, 7.25687529376e-02, 5.74050712963e-02
 1.69848484848e+02,   6.18477422111e+07, 7.25491493154e-02, 5.75636134939e-02
 1.69848484848e+02,   6.23497456030e+07, 7.25297501917e-02, 5.77201092486e-02
 1.69848484848e+02,   6.28517489950e+07, 7.25105563995e-02, 5.78745846047e-02
 1.69848484848e+02,   6.33537523869e+07, 7.24915687309e-02, 5.80270651893e-02
 1.69848484848e+02,   6.38557557789e+07, 7.24727879274e-02, 5.81775762300e-02
 1.69848484848e+02,   6.43577591709e+07, 7.24542146709e-02, 5.83261425700e-02
 1.69848484848e+02,   6.48597625628e+07, 7.24358495772e-02, 5.84727886821e-02
 1.69848484848e+02,   6.53617659548e+07, 7.24176931906e-02, 5.86175386807e-02
 1.69848484848e+02,   6.58637693467e+07, 7.23997459788e-02, 5.87604163337e-02
 1.69848484848e+02,   6.63657727387e+07, 7.23820083302e-02, 5.89014450723e-02
 1.69848484848e+02,   6.68677761307e+07, 7.23644805510e-02, 5.90406480000e-02
 1.69848484848e+02,   6.73697795226e+07, 7.23471628638e-02, 5.91780479009e-02
 1.69848484848e+02,   6.78717829146e+07, 7.23300554068e-02, 5.93136672466e-02
