# This autogenerated file contains thermodynamical properties of H2O.
# The data has been obtained by querying the NIST Chemistry WebBook https://doi.org/10.18434/T4D303.
#
# Concerning temperature and pressure ranges, the following parameters have been used:
# min temperature = 1.0, max temperature = 200.0, #temperature sampling points = 100
# min pressure = 101325.0, max pressure = 100000000.0, #pressure sampling points = 200
#
# temperature [°C],     pressure [Pa],   density [kg/m3],  viscosity [Pa.s],   enthalpy [J/kg], thermal_conductivity [W/m.K], cv [J/kg.K], cp [J/kg.K], internal energy [J/kg.K]
1.70808080808e+01, 3.27315454774e+07, 1.01336604082e+03, 1.06627886243e-03, 3.02228518024e+05, 6.11339263201e-01, 4.05744829051e+03, 4.09206657628e+03, 2.69928693322e+05 
1.70808080808e+01, 3.32335488693e+07, 1.01358307946e+03, 1.06615131781e-03, 3.02691138825e+05, 6.11608899003e-01, 4.05591963114e+03, 4.09080127481e+03, 2.69902954469e+05 
1.70808080808e+01, 3.37355522613e+07, 1.01379989577e+03, 1.06602514158e-03, 3.03153553600e+05, 6.11878051304e-01, 4.05439543272e+03, 4.08954111808e+03, 2.69877211392e+05 
1.70808080808e+01, 3.42375556533e+07, 1.01401649010e+03, 1.06590033224e-03, 3.03615762794e+05, 6.12146721093e-01, 4.05287567918e+03, 4.08828608562e+03, 2.69851464100e+05 
1.70808080808e+01, 3.47395590452e+07, 1.01423286281e+03, 1.06577688829e-03, 3.04077766853e+05, 6.12414909360e-01, 4.05136035452e+03, 4.08703615703e+03, 2.69825712597e+05 
1.70808080808e+01, 3.52415624372e+07, 1.01444901425e+03, 1.06565480822e-03, 3.04539566221e+05, 6.12682617090e-01, 4.04984944281e+03, 4.08579131200e+03, 2.69799956894e+05 
1.70808080808e+01, 3.57435658291e+07, 1.01466494475e+03, 1.06553409052e-03, 3.05001161340e+05, 6.12949845267e-01, 4.04834292820e+03, 4.08455153025e+03, 2.69774196997e+05 
1.70808080808e+01, 3.62455692211e+07, 1.01488065468e+03, 1.06541473368e-03, 3.05462552655e+05, 6.13216594874e-01, 4.04684079491e+03, 4.08331679161e+03, 2.69748432917e+05 
1.70808080808e+01, 3.67475726131e+07, 1.01509614438e+03, 1.06529673617e-03, 3.05923740606e+05, 6.13482866892e-01, 4.04534302724e+03, 4.08208707595e+03, 2.69722664662e+05 
1.70808080808e+01, 3.72495760050e+07, 1.01531141419e+03, 1.06518009646e-03, 3.06384725637e+05, 6.13748662301e-01, 4.04384960955e+03, 4.08086236322e+03, 2.69696892245e+05 
1.70808080808e+01, 3.77515793970e+07, 1.01552646446e+03, 1.06506481304e-03, 3.06845508189e+05, 6.14013982078e-01, 4.04236052627e+03, 4.07964263344e+03, 2.69671115676e+05 
1.70808080808e+01, 3.82535827889e+07, 1.01574129553e+03, 1.06495088437e-03, 3.07306088701e+05, 6.14278827200e-01, 4.04087576192e+03, 4.07842786668e+03, 2.69645334966e+05 
1.70808080808e+01, 3.87555861809e+07, 1.01595590774e+03, 1.06483830890e-03, 3.07766467615e+05, 6.14543198640e-01, 4.03939530106e+03, 4.07721804311e+03, 2.69619550130e+05 
1.70808080808e+01, 3.92575895729e+07, 1.01617030144e+03, 1.06472708511e-03, 3.08226645369e+05, 6.14807097373e-01, 4.03791912835e+03, 4.07601314292e+03, 2.69593761179e+05 
1.70808080808e+01, 3.97595929648e+07, 1.01638447698e+03, 1.06461721144e-03, 3.08686622403e+05, 6.15070524368e-01, 4.03644722851e+03, 4.07481314642e+03, 2.69567968128e+05 
1.70808080808e+01, 4.02615963568e+07, 1.01659843468e+03, 1.06450868635e-03, 3.09146399155e+05, 6.15333480595e-01, 4.03497958630e+03, 4.07361803394e+03, 2.69542170992e+05 
1.70808080808e+01, 4.07635997487e+07, 1.01681217489e+03, 1.06440150828e-03, 3.09605976062e+05, 6.15595967023e-01, 4.03351618659e+03, 4.07242778590e+03, 2.69516369785e+05 
1.70808080808e+01, 4.12656031407e+07, 1.01702569796e+03, 1.06429567568e-03, 3.10065353562e+05, 6.15857984619e-01, 4.03205701430e+03, 4.07124238278e+03, 2.69490564525e+05 
1.70808080808e+01, 4.17676065327e+07, 1.01723900421e+03, 1.06419118699e-03, 3.10524532092e+05, 6.16119534345e-01, 4.03060205441e+03, 4.07006180513e+03, 2.69464755226e+05 
1.70808080808e+01, 4.22696099246e+07, 1.01745209399e+03, 1.06408804065e-03, 3.10983512087e+05, 6.16380617167e-01, 4.02915129198e+03, 4.06888603356e+03, 2.69438941906e+05 
1.70808080808e+01, 4.27716133166e+07, 1.01766496764e+03, 1.06398623509e-03, 3.11442293983e+05, 6.16641234046e-01, 4.02770471214e+03, 4.06771504875e+03, 2.69413124584e+05 
1.70808080808e+01, 4.32736167085e+07, 1.01787762549e+03, 1.06388576874e-03, 3.11900878215e+05, 6.16901385942e-01, 4.02626230006e+03, 4.06654883143e+03, 2.69387303277e+05 
1.70808080808e+01, 4.37756201005e+07, 1.01809006787e+03, 1.06378664002e-03, 3.12359265216e+05, 6.17161073813e-01, 4.02482404100e+03, 4.06538736242e+03, 2.69361478004e+05 
1.70808080808e+01, 4.42776234925e+07, 1.01830229512e+03, 1.06368884737e-03, 3.12817455421e+05, 6.17420298617e-01, 4.02338992028e+03, 4.06423062258e+03, 2.69335648786e+05 
1.70808080808e+01, 4.47796268844e+07, 1.01851430759e+03, 1.06359238919e-03, 3.13275449262e+05, 6.17679061309e-01, 4.02195992328e+03, 4.06307859284e+03, 2.69309815642e+05 
1.70808080808e+01, 4.52816302764e+07, 1.01872610559e+03, 1.06349726391e-03, 3.13733247172e+05, 6.17937362844e-01, 4.02053403545e+03, 4.06193125420e+03, 2.69283978592e+05 
1.70808080808e+01, 4.57836336683e+07, 1.01893768946e+03, 1.06340346994e-03, 3.14190849583e+05, 6.18195204173e-01, 4.01911224229e+03, 4.06078858772e+03, 2.69258137660e+05 
1.70808080808e+01, 4.62856370603e+07, 1.01914905954e+03, 1.06331100569e-03, 3.14648256926e+05, 6.18452586248e-01, 4.01769452939e+03, 4.05965057453e+03, 2.69232292865e+05 
1.70808080808e+01, 4.67876404523e+07, 1.01936021616e+03, 1.06321986957e-03, 3.15105469631e+05, 6.18709510019e-01, 4.01628088237e+03, 4.05851719581e+03, 2.69206444232e+05 
1.70808080808e+01, 4.72896438442e+07, 1.01957115964e+03, 1.06313005998e-03, 3.15562488129e+05, 6.18965976433e-01, 4.01487128695e+03, 4.05738843281e+03, 2.69180591783e+05 
1.70808080808e+01, 4.77916472362e+07, 1.01978189033e+03, 1.06304157532e-03, 3.16019312849e+05, 6.19221986437e-01, 4.01346572887e+03, 4.05626426684e+03, 2.69154735542e+05 
1.70808080808e+01, 4.82936506281e+07, 1.01999240854e+03, 1.06295441400e-03, 3.16475944220e+05, 6.19477540977e-01, 4.01206419397e+03, 4.05514467927e+03, 2.69128875533e+05 
1.70808080808e+01, 4.87956540201e+07, 1.02020271462e+03, 1.06286857440e-03, 3.16932382670e+05, 6.19732640995e-01, 4.01066666814e+03, 4.05402965155e+03, 2.69103011781e+05 
1.70808080808e+01, 4.92976574121e+07, 1.02041280887e+03, 1.06278405492e-03, 3.17388628627e+05, 6.19987287435e-01, 4.00927313730e+03, 4.05291916516e+03, 2.69077144311e+05 
1.70808080808e+01, 4.97996608040e+07, 1.02062269165e+03, 1.06270085395e-03, 3.17844682518e+05, 6.20241481236e-01, 4.00788358748e+03, 4.05181320167e+03, 2.69051273150e+05 
1.70808080808e+01, 5.03016641960e+07, 1.02083236327e+03, 1.06261896989e-03, 3.18300544769e+05, 6.20495223338e-01, 4.00649800474e+03, 4.05071174269e+03, 2.69025398323e+05 
1.70808080808e+01, 5.08036675879e+07, 1.02104182405e+03, 1.06253840110e-03, 3.18756215805e+05, 6.20748514679e-01, 4.00511637520e+03, 4.04961476992e+03, 2.68999519859e+05 
1.70808080808e+01, 5.13056709799e+07, 1.02125107434e+03, 1.06245914598e-03, 3.19211696053e+05, 6.21001356196e-01, 4.00373868506e+03, 4.04852226508e+03, 2.68973637784e+05 
1.70808080808e+01, 5.18076743719e+07, 1.02146011444e+03, 1.06238120291e-03, 3.19666985936e+05, 6.21253748822e-01, 4.00236492055e+03, 4.04743420999e+03, 2.68947752126e+05 
1.70808080808e+01, 5.23096777638e+07, 1.02166894469e+03, 1.06230457026e-03, 3.20122085879e+05, 6.21505693493e-01, 4.00099506798e+03, 4.04635058650e+03, 2.68921862915e+05 
1.70808080808e+01, 5.28116811558e+07, 1.02187756542e+03, 1.06222924641e-03, 3.20576996305e+05, 6.21757191139e-01, 3.99962911371e+03, 4.04527137654e+03, 2.68895970180e+05 
1.70808080808e+01, 5.33136845477e+07, 1.02208597694e+03, 1.06215522973e-03, 3.21031717637e+05, 6.22008242692e-01, 3.99826704416e+03, 4.04419656209e+03, 2.68870073949e+05 
1.70808080808e+01, 5.38156879397e+07, 1.02229417958e+03, 1.06208251859e-03, 3.21486250296e+05, 6.22258849080e-01, 3.99690884582e+03, 4.04312612521e+03, 2.68844174253e+05 
1.70808080808e+01, 5.43176913317e+07, 1.02250217366e+03, 1.06201111136e-03, 3.21940594705e+05, 6.22509011233e-01, 3.99555450520e+03, 4.04206004798e+03, 2.68818271123e+05 
1.70808080808e+01, 5.48196947236e+07, 1.02270995951e+03, 1.06194100641e-03, 3.22394751283e+05, 6.22758730076e-01, 3.99420400891e+03, 4.04099831258e+03, 2.68792364591e+05 
1.70808080808e+01, 5.53216981156e+07, 1.02291753744e+03, 1.06187220210e-03, 3.22848720452e+05, 6.23008006534e-01, 3.99285734358e+03, 4.03994090122e+03, 2.68766454687e+05 
1.70808080808e+01, 5.58237015075e+07, 1.02312490778e+03, 1.06180469680e-03, 3.23302502631e+05, 6.23256841531e-01, 3.99151449593e+03, 4.03888779619e+03, 2.68740541444e+05 
1.70808080808e+01, 5.63257048995e+07, 1.02333207086e+03, 1.06173848885e-03, 3.23756098238e+05, 6.23505235989e-01, 3.99017545272e+03, 4.03783897983e+03, 2.68714624895e+05 
1.70808080808e+01, 5.68277082915e+07, 1.02353902698e+03, 1.06167357663e-03, 3.24209507693e+05, 6.23753190830e-01, 3.98884020075e+03, 4.03679443453e+03, 2.68688705072e+05 
1.70808080808e+01, 5.73297116834e+07, 1.02374577648e+03, 1.06160995848e-03, 3.24662731412e+05, 6.24000706972e-01, 3.98750872690e+03, 4.03575414276e+03, 2.68662782010e+05 
1.70808080808e+01, 5.78317150754e+07, 1.02395231966e+03, 1.06154763276e-03, 3.25115769813e+05, 6.24247785335e-01, 3.98618101808e+03, 4.03471808702e+03, 2.68636855742e+05 
1.70808080808e+01, 5.83337184673e+07, 1.02415865686e+03, 1.06148659783e-03, 3.25568623313e+05, 6.24494426834e-01, 3.98485706128e+03, 4.03368624991e+03, 2.68610926303e+05 
1.70808080808e+01, 5.88357218593e+07, 1.02436478838e+03, 1.06142685203e-03, 3.26021292327e+05, 6.24740632385e-01, 3.98353684353e+03, 4.03265861404e+03, 2.68584993728e+05 
1.70808080808e+01, 5.93377252513e+07, 1.02457071455e+03, 1.06136839372e-03, 3.26473777270e+05, 6.24986402903e-01, 3.98222035191e+03, 4.03163516210e+03, 2.68559058053e+05 
1.70808080808e+01, 5.98397286432e+07, 1.02477643568e+03, 1.06131122124e-03, 3.26926078556e+05, 6.25231739299e-01, 3.98090757356e+03, 4.03061587685e+03, 2.68533119312e+05 
1.70808080808e+01, 6.03417320352e+07, 1.02498195210e+03, 1.06125533293e-03, 3.27378196601e+05, 6.25476642485e-01, 3.97959849568e+03, 4.02960074109e+03, 2.68507177544e+05 
1.70808080808e+01, 6.08437354271e+07, 1.02518726411e+03, 1.06120072715e-03, 3.27830131816e+05, 6.25721113372e-01, 3.97829310550e+03, 4.02858973769e+03, 2.68481232783e+05 
1.70808080808e+01, 6.13457388191e+07, 1.02539237204e+03, 1.06114740223e-03, 3.28281884615e+05, 6.25965152867e-01, 3.97699139033e+03, 4.02758284955e+03, 2.68455285069e+05 
1.70808080808e+01, 6.18477422111e+07, 1.02559727619e+03, 1.06109535651e-03, 3.28733455409e+05, 6.26208761878e-01, 3.97569333750e+03, 4.02658005967e+03, 2.68429334438e+05 
1.70808080808e+01, 6.23497456030e+07, 1.02580197690e+03, 1.06104458835e-03, 3.29184844609e+05, 6.26451941311e-01, 3.97439893443e+03, 4.02558135107e+03, 2.68403380928e+05 
1.70808080808e+01, 6.28517489950e+07, 1.02600647446e+03, 1.06099509606e-03, 3.29636052627e+05, 6.26694692071e-01, 3.97310816855e+03, 4.02458670685e+03, 2.68377424578e+05 
1.70808080808e+01, 6.33537523869e+07, 1.02621076920e+03, 1.06094687800e-03, 3.30087079873e+05, 6.26937015060e-01, 3.97182102738e+03, 4.02359611016e+03, 2.68351465427e+05 
1.70808080808e+01, 6.38557557789e+07, 1.02641486143e+03, 1.06089993250e-03, 3.30537926754e+05, 6.27178911181e-01, 3.97053749846e+03, 4.02260954418e+03, 2.68325503515e+05 
1.70808080808e+01, 6.43577591709e+07, 1.02661875146e+03, 1.06085425788e-03, 3.30988593682e+05, 6.27420381334e-01, 3.96925756940e+03, 4.02162699220e+03, 2.68299538880e+05 
1.70808080808e+01, 6.48597625628e+07, 1.02682243961e+03, 1.06080985250e-03, 3.31439081062e+05, 6.27661426418e-01, 3.96798122784e+03, 4.02064843752e+03, 2.68273571563e+05 
1.70808080808e+01, 6.53617659548e+07, 1.02702592619e+03, 1.06076671467e-03, 3.31889389303e+05, 6.27902047331e-01, 3.96670846150e+03, 4.01967386351e+03, 2.68247601605e+05 
1.70808080808e+01, 6.58637693467e+07, 1.02722921151e+03, 1.06072484274e-03, 3.32339518812e+05, 6.28142244970e-01, 3.96543925811e+03, 4.01870325361e+03, 2.68221629047e+05 
1.70808080808e+01, 6.63657727387e+07, 1.02743229589e+03, 1.06068423503e-03, 3.32789469993e+05, 6.28382020229e-01, 3.96417360549e+03, 4.01773659130e+03, 2.68195653929e+05 
1.70808080808e+01, 6.68677761307e+07, 1.02763517963e+03, 1.06064488987e-03, 3.33239243254e+05, 6.28621374003e-01, 3.96291149148e+03, 4.01677386012e+03, 2.68169676295e+05 
1.70808080808e+01, 6.73697795226e+07, 1.02783786305e+03, 1.06060680558e-03, 3.33688838998e+05, 6.28860307185e-01, 3.96165290397e+03, 4.01581504365e+03, 2.68143696185e+05 
1.70808080808e+01, 6.78717829146e+07, 1.02804034646e+03, 1.06056998051e-03, 3.34138257630e+05, 6.29098820664e-01, 3.96039783092e+03, 4.01486012556e+03, 2.68117713642e+05 
1.70808080808e+01, 6.83737863065e+07, 1.02824263017e+03, 1.06053441297e-03, 3.34587499552e+05, 6.29336915332e-01, 3.95914626032e+03, 4.01390908955e+03, 2.68091728709e+05 
1.70808080808e+01, 6.88757896985e+07, 1.02844471448e+03, 1.06050010129e-03, 3.35036565168e+05, 6.29574592076e-01, 3.95789818020e+03, 4.01296191937e+03, 2.68065741429e+05 
1.70808080808e+01, 6.93777930905e+07, 1.02864659972e+03, 1.06046704380e-03, 3.35485454879e+05, 6.29811851785e-01, 3.95665357866e+03, 4.01201859885e+03, 2.68039751846e+05 
1.70808080808e+01, 6.98797964824e+07, 1.02884828619e+03, 1.06043523882e-03, 3.35934169087e+05, 6.30048695343e-01, 3.95541244384e+03, 4.01107911185e+03, 2.68013760004e+05 
1.70808080808e+01, 7.03817998744e+07, 1.02904977419e+03, 1.06040468468e-03, 3.36382708193e+05, 6.30285123636e-01, 3.95417476390e+03, 4.01014344229e+03, 2.67987765947e+05 
1.70808080808e+01, 7.08838032663e+07, 1.02925106404e+03, 1.06037537969e-03, 3.36831072597e+05, 6.30521137546e-01, 3.95294052709e+03, 4.00921157417e+03, 2.67961769719e+05 
1.70808080808e+01, 7.13858066583e+07, 1.02945215605e+03, 1.06034732219e-03, 3.37279262697e+05, 6.30756737956e-01, 3.95170972168e+03, 4.00828349150e+03, 2.67935771366e+05 
1.70808080808e+01, 7.18878100503e+07, 1.02965305052e+03, 1.06032051050e-03, 3.37727278893e+05, 6.30991925746e-01, 3.95048233598e+03, 4.00735917837e+03, 2.67909770933e+05 
1.70808080808e+01, 7.23898134422e+07, 1.02985374776e+03, 1.06029494293e-03, 3.38175121582e+05, 6.31226701795e-01, 3.94925835837e+03, 4.00643861894e+03, 2.67883768465e+05 
1.70808080808e+01, 7.28918168342e+07, 1.03005424808e+03, 1.06027061780e-03, 3.38622791162e+05, 6.31461066982e-01, 3.94803777725e+03, 4.00552179739e+03, 2.67857764009e+05 
1.70808080808e+01, 7.33938202261e+07, 1.03025455178e+03, 1.06024753345e-03, 3.39070288029e+05, 6.31695022183e-01, 3.94682058108e+03, 4.00460869798e+03, 2.67831757610e+05 
1.70808080808e+01, 7.38958236181e+07, 1.03045465918e+03, 1.06022568819e-03, 3.39517612579e+05, 6.31928568273e-01, 3.94560675837e+03, 4.00369930500e+03, 2.67805749316e+05 
1.70808080808e+01, 7.43978270101e+07, 1.03065457057e+03, 1.06020508034e-03, 3.39964765208e+05, 6.32161706126e-01, 3.94439629766e+03, 4.00279360281e+03, 2.67779739173e+05 
1.70808080808e+01, 7.48998304020e+07, 1.03085428627e+03, 1.06018570823e-03, 3.40411746310e+05, 6.32394436616e-01, 3.94318918753e+03, 4.00189157582e+03, 2.67753727228e+05 
1.70808080808e+01, 7.54018337940e+07, 1.03105380657e+03, 1.06016757016e-03, 3.40858556278e+05, 6.32626760613e-01, 3.94198541663e+03, 4.00099320850e+03, 2.67727713530e+05 
1.70808080808e+01, 7.59038371859e+07, 1.03125313179e+03, 1.06015066447e-03, 3.41305195507e+05, 6.32858678988e-01, 3.94078497364e+03, 4.00009848536e+03, 2.67701698125e+05 
1.70808080808e+01, 7.64058405779e+07, 1.03145226224e+03, 1.06013498947e-03, 3.41751664387e+05, 6.33090192609e-01, 3.93958784727e+03, 3.99920739098e+03, 2.67675681062e+05 
1.70808080808e+01, 7.69078439698e+07, 1.03165119820e+03, 1.06012054348e-03, 3.42197963312e+05, 6.33321302343e-01, 3.93839402628e+03, 3.99831990996e+03, 2.67649662390e+05 
1.70808080808e+01, 7.74098473618e+07, 1.03184993999e+03, 1.06010732482e-03, 3.42644092672e+05, 6.33552009057e-01, 3.93720349949e+03, 3.99743602700e+03, 2.67623642157e+05 
1.70808080808e+01, 7.79118507538e+07, 1.03204848792e+03, 1.06009533182e-03, 3.43090052856e+05, 6.33782313616e-01, 3.93601625576e+03, 3.99655572682e+03, 2.67597620412e+05 
1.70808080808e+01, 7.84138541457e+07, 1.03224684228e+03, 1.06008456278e-03, 3.43535844257e+05, 6.34012216883e-01, 3.93483228396e+03, 3.99567899419e+03, 2.67571597204e+05 
1.70808080808e+01, 7.89158575377e+07, 1.03244500338e+03, 1.06007501603e-03, 3.43981467260e+05, 6.34241719721e-01, 3.93365157304e+03, 3.99480581396e+03, 2.67545572584e+05 
1.70808080808e+01, 7.94178609296e+07, 1.03264297152e+03, 1.06006668990e-03, 3.44426922257e+05, 6.34470822989e-01, 3.93247411197e+03, 3.99393617100e+03, 2.67519546600e+05 
1.70808080808e+01, 7.99198643216e+07, 1.03284074700e+03, 1.06005958269e-03, 3.44872209632e+05, 6.34699527548e-01, 3.93129988978e+03, 3.99307005026e+03, 2.67493519303e+05 
1.70808080808e+01, 8.04218677136e+07, 1.03303833013e+03, 1.06005369274e-03, 3.45317329775e+05, 6.34927834256e-01, 3.93012889553e+03, 3.99220743672e+03, 2.67467490744e+05 
1.70808080808e+01, 8.09238711055e+07, 1.03323572121e+03, 1.06004901836e-03, 3.45762283069e+05, 6.35155743970e-01, 3.92896111832e+03, 3.99134831543e+03, 2.67441460972e+05 
1.70808080808e+01, 8.14258744975e+07, 1.03343292054e+03, 1.06004555787e-03, 3.46207069902e+05, 6.35383257545e-01, 3.92779654728e+03, 3.99049267149e+03, 2.67415430039e+05 
1.70808080808e+01, 8.19278778894e+07, 1.03362992842e+03, 1.06004330959e-03, 3.46651690658e+05, 6.35610375836e-01, 3.92663517162e+03, 3.98964049003e+03, 2.67389397997e+05 
1.70808080808e+01, 8.24298812814e+07, 1.03382674516e+03, 1.06004227184e-03, 3.47096145720e+05, 6.35837099695e-01, 3.92547698055e+03, 3.98879175625e+03, 2.67363364896e+05 
1.70808080808e+01, 8.29318846734e+07, 1.03402337104e+03, 1.06004244295e-03, 3.47540435471e+05, 6.36063429975e-01, 3.92432196334e+03, 3.98794645541e+03, 2.67337330787e+05 
1.70808080808e+01, 8.34338880653e+07, 1.03421980638e+03, 1.06004382124e-03, 3.47984560296e+05, 6.36289367525e-01, 3.92317010929e+03, 3.98710457280e+03, 2.67311295724e+05 
1.70808080808e+01, 8.39358914573e+07, 1.03441605147e+03, 1.06004640503e-03, 3.48428520574e+05, 6.36514913195e-01, 3.92202140775e+03, 3.98626609378e+03, 2.67285259758e+05 
1.70808080808e+01, 8.44378948492e+07, 1.03461210662e+03, 1.06005019264e-03, 3.48872316688e+05, 6.36740067831e-01, 3.92087584812e+03, 3.98543100376e+03, 2.67259222941e+05 
1.70808080808e+01, 8.49398982412e+07, 1.03480797212e+03, 1.06005518240e-03, 3.49315949018e+05, 6.36964832282e-01, 3.91973341981e+03, 3.98459928817e+03, 2.67233185326e+05 
1.70808080808e+01, 8.54419016332e+07, 1.03500364827e+03, 1.06006137263e-03, 3.49759417942e+05, 6.37189207391e-01, 3.91859411228e+03, 3.98377093254e+03, 2.67207146966e+05 
1.70808080808e+01, 8.59439050251e+07, 1.03519913537e+03, 1.06006876166e-03, 3.50202723841e+05, 6.37413194003e-01, 3.91745791505e+03, 3.98294592241e+03, 2.67181107914e+05 
1.70808080808e+01, 8.64459084171e+07, 1.03539443372e+03, 1.06007734781e-03, 3.50645867093e+05, 6.37636792959e-01, 3.91632481766e+03, 3.98212424340e+03, 2.67155068222e+05 
1.70808080808e+01, 8.69479118090e+07, 1.03558954361e+03, 1.06008712940e-03, 3.51088848074e+05, 6.37860005101e-01, 3.91519480968e+03, 3.98130588116e+03, 2.67129027946e+05 
1.70808080808e+01, 8.74499152010e+07, 1.03578446535e+03, 1.06009810476e-03, 3.51531667162e+05, 6.38082831268e-01, 3.91406788074e+03, 3.98049082140e+03, 2.67102987137e+05 
1.70808080808e+01, 8.79519185930e+07, 1.03597919924e+03, 1.06011027223e-03, 3.51974324733e+05, 6.38305272300e-01, 3.91294402051e+03, 3.97967904988e+03, 2.67076945850e+05 
1.70808080808e+01, 8.84539219849e+07, 1.03617374556e+03, 1.06012363013e-03, 3.52416821162e+05, 6.38527329033e-01, 3.91182321866e+03, 3.97887055240e+03, 2.67050904139e+05 
1.70808080808e+01, 8.89559253769e+07, 1.03636810462e+03, 1.06013817678e-03, 3.52859156824e+05, 6.38749002303e-01, 3.91070546496e+03, 3.97806531485e+03, 2.67024862059e+05 
1.70808080808e+01, 8.94579287688e+07, 1.03656227671e+03, 1.06015391052e-03, 3.53301332092e+05, 6.38970292944e-01, 3.90959074915e+03, 3.97726332310e+03, 2.66998819663e+05 
1.70808080808e+01, 8.99599321608e+07, 1.03675626213e+03, 1.06017082968e-03, 3.53743347339e+05, 6.39191201789e-01, 3.90847906106e+03, 3.97646456314e+03, 2.66972777007e+05 
1.70808080808e+01, 9.04619355528e+07, 1.03695006118e+03, 1.06018893258e-03, 3.54185202938e+05, 6.39411729671e-01, 3.90737039053e+03, 3.97566902098e+03, 2.66946734145e+05 
1.70808080808e+01, 9.09639389447e+07, 1.03714367415e+03, 1.06020821757e-03, 3.54626899261e+05, 6.39631877420e-01, 3.90626472744e+03, 3.97487668265e+03, 2.66920691132e+05 
1.70808080808e+01, 9.14659423367e+07, 1.03733710134e+03, 1.06022868298e-03, 3.55068436678e+05, 6.39851645864e-01, 3.90516206173e+03, 3.97408753430e+03, 2.66894648024e+05 
1.70808080808e+01, 9.19679457286e+07, 1.03753034304e+03, 1.06025032713e-03, 3.55509815560e+05, 6.40071035832e-01, 3.90406238335e+03, 3.97330156206e+03, 2.66868604875e+05 
1.70808080808e+01, 9.24699491206e+07, 1.03772339954e+03, 1.06027314836e-03, 3.55951036275e+05, 6.40290048151e-01, 3.90296568229e+03, 3.97251875215e+03, 2.66842561742e+05 
1.70808080808e+01, 9.29719525126e+07, 1.03791627115e+03, 1.06029714502e-03, 3.56392099193e+05, 6.40508683644e-01, 3.90187194859e+03, 3.97173909084e+03, 2.66816518680e+05 
1.70808080808e+01, 9.34739559045e+07, 1.03810895815e+03, 1.06032231543e-03, 3.56833004682e+05, 6.40726943137e-01, 3.90078117231e+03, 3.97096256442e+03, 2.66790475745e+05 
1.70808080808e+01, 9.39759592965e+07, 1.03830146084e+03, 1.06034865795e-03, 3.57273753109e+05, 6.40944827451e-01, 3.89969334356e+03, 3.97018915925e+03, 2.66764432993e+05 
1.70808080808e+01, 9.44779626884e+07, 1.03849377952e+03, 1.06037617089e-03, 3.57714344839e+05, 6.41162337409e-01, 3.89860845248e+03, 3.96941886175e+03, 2.66738390480e+05 
1.70808080808e+01, 9.49799660804e+07, 1.03868591447e+03, 1.06040485262e-03, 3.58154780240e+05, 6.41379473828e-01, 3.89752648925e+03, 3.96865165836e+03, 2.66712348262e+05 
1.70808080808e+01, 9.54819694724e+07, 1.03887786600e+03, 1.06043470146e-03, 3.58595059675e+05, 6.41596237529e-01, 3.89644744407e+03, 3.96788753560e+03, 2.66686306397e+05 
