# This autogenerated file contains thermodynamical properties of CO2.
# The data has been obtained by querying the NIST Chemistry WebBook https://doi.org/10.18434/T4D303.
#
# Concerning temperature and pressure ranges, the following parameters have been used:
# min temperature = 1.0, max temperature = 200.0, #temperature sampling points = 100
# min pressure = 101325.0, max pressure = 100000000.0, #pressure sampling points = 200
#
# temperature [°C],     pressure [Pa],   density [kg/m3],  viscosity [Pa.s],   enthalpy [J/kg], thermal_conductivity [W/m.K], cv [J/kg.K], cp [J/kg.K], internal energy [J/kg.K]
5.72828282828e+01, 2.01814606784e+07, 7.43304089485e+02, 6.32019814432e-05, 3.17325567577e+05, 8.08004079746e-02, 9.20465992206e+02, 2.45055207048e+03, 2.90174552315e+05 
5.72828282828e+01, 2.06834640704e+07, 7.50422269941e+02, 6.42762500459e-05, 3.16210106730e+05, 8.17345562851e-02, 9.18853914003e+02, 2.40862889629e+03, 2.88647673019e+05 
5.72828282828e+01, 2.11854674623e+07, 7.57177276601e+02, 6.53152903598e-05, 3.15172836542e+05, 8.26406661539e-02, 9.17412117556e+02, 2.37038839964e+03, 2.87193302400e+05 
5.72828282828e+01, 2.16874708543e+07, 7.63605572757e+02, 6.63222617875e-05, 3.14205740442e+05, 8.35208292324e-02, 9.16122060922e+02, 2.33536196798e+03, 2.85804335806e+05 
5.72828282828e+01, 2.21894742462e+07, 7.69738483687e+02, 6.72999220459e-05, 3.13301952390e+05, 8.43769242312e-02, 9.14967600937e+02, 2.30315564281e+03, 2.84474662711e+05 
5.72828282828e+01, 2.26914776382e+07, 7.75603098244e+02, 6.82506910042e-05, 3.12455551232e+05, 8.52106417336e-02, 9.13934593266e+02, 2.27343621010e+03, 2.83198992446e+05 
5.72828282828e+01, 2.31934810302e+07, 7.81222985127e+02, 6.91767026747e-05, 3.11661398140e+05, 8.60235062475e-02, 9.13010581378e+02, 2.24592022070e+03, 2.81972715815e+05 
5.72828282828e+01, 2.36954844221e+07, 7.86618766769e+02, 7.00798478074e-05, 3.10915006915e+05, 8.68168956141e-02, 9.12184550398e+02, 2.22036524973e+03, 2.80791794218e+05 
5.72828282828e+01, 2.41974878141e+07, 7.91808582850e+02, 7.09618089920e-05, 3.10212439648e+05, 8.75920580033e-02, 9.11446728746e+02, 2.19656288908e+03, 2.79652670105e+05 
5.72828282828e+01, 2.46994912060e+07, 7.96808467538e+02, 7.18240897543e-05, 3.09550222108e+05, 8.83501267586e-02, 9.10788425478e+02, 2.17433309380e+03, 2.78552194085e+05 
5.72828282828e+01, 2.52014945980e+07, 8.01632658724e+02, 7.26680388134e-05, 3.08925274606e+05, 8.90921333528e-02, 9.10201894774e+02, 2.15351959431e+03, 2.77487565172e+05 
5.72828282828e+01, 2.57034979899e+07, 8.06293853258e+02, 7.34948704168e-05, 3.08334855116e+05, 8.98190186972e-02, 9.09680221475e+02, 2.13398615277e+03, 2.76456281459e+05 
5.72828282828e+01, 2.62055013819e+07, 8.10803418976e+02, 7.43056814801e-05, 3.07776512166e+05, 9.05316430223e-02, 9.09217223274e+02, 2.11561349209e+03, 2.75456099143e+05 
5.72828282828e+01, 2.67075047739e+07, 8.15171571912e+02, 7.51014661085e-05, 3.07248045574e+05, 9.12307945224e-02, 9.08807366347e+02, 2.09829676364e+03, 2.74484998267e+05 
5.72828282828e+01, 2.72095081658e+07, 8.19407525260e+02, 7.58831279598e-05, 3.06747473526e+05, 9.19171969307e-02, 9.08445692040e+02, 2.08194344869e+03, 2.73541153927e+05 
5.72828282828e+01, 2.77115115578e+07, 8.23519615276e+02, 7.66514908216e-05, 3.06273004832e+05, 9.25915161705e-02, 9.08127752774e+02, 2.06647161090e+03, 2.72622911933e+05 
5.72828282828e+01, 2.82135149497e+07, 8.27515408233e+02, 7.74073076990e-05, 3.05823015399e+05, 9.32543662060e-02, 9.07849555768e+02, 2.05180843424e+03, 2.71728768127e+05 
5.72828282828e+01, 2.87155183417e+07, 8.31401791720e+02, 7.81512686570e-05, 3.05396028205e+05, 9.39063141991e-02, 9.07607513449e+02, 2.03788899422e+03, 2.70857350724e+05 
5.72828282828e+01, 2.92175217337e+07, 8.35185052933e+02, 7.88840076159e-05, 3.04990696156e+05, 9.45478850654e-02, 9.07398399636e+02, 2.02465522066e+03, 2.70007405171e+05 
5.72828282828e+01, 2.97195251256e+07, 8.38870946099e+02, 7.96061082606e-05, 3.04605787351e+05, 9.51795655069e-02, 9.07219310749e+02, 2.01205501846e+03, 2.69177781096e+05 
5.72828282828e+01, 3.02215285176e+07, 8.42464750788e+02, 8.03181091996e-05, 3.04240172365e+05, 9.58018075892e-02, 9.07067631414e+02, 2.00004151927e+03, 2.68367421025e+05 
5.72828282828e+01, 3.07235319095e+07, 8.45971322523e+02, 8.10205084831e-05, 3.03892813228e+05, 9.64150319209e-02, 9.06941003920e+02, 1.98857244216e+03, 2.67575350577e+05 
5.72828282828e+01, 3.12255353015e+07, 8.49395136887e+02, 8.17137675737e-05, 3.03562753838e+05, 9.70196304870e-02, 9.06837301081e+02, 1.97760954527e+03, 2.66800669920e+05 
5.72828282828e+01, 3.17275386935e+07, 8.52740328078e+02, 8.23983148465e-05, 3.03249111588e+05, 9.76159691763e-02, 9.06754602082e+02, 1.96711815392e+03, 2.66042546296e+05 
5.72828282828e+01, 3.22295420854e+07, 8.56010722736e+02, 8.30745486837e-05, 3.02951070035e+05, 9.82043900428e-02, 9.06691170997e+02, 1.95706675303e+03, 2.65300207459e+05 
5.72828282828e+01, 3.27315454774e+07, 8.59209869710e+02, 8.37428402175e-05, 3.02667872452e+05, 9.87852133322e-02, 9.06645437636e+02, 1.94742663397e+03, 2.64572935893e+05 
5.72828282828e+01, 3.32335488693e+07, 8.62341066332e+02, 8.44035357696e-05, 3.02398816150e+05, 9.93587393009e-02, 9.06615980485e+02, 1.93817158759e+03, 2.63860063715e+05 
5.72828282828e+01, 3.37355522613e+07, 8.65407381677e+02, 8.50569590244e-05, 3.02143247445e+05, 9.99252498524e-02, 9.06601511485e+02, 1.92927763658e+03, 2.63160968144e+05 
5.72828282828e+01, 3.42375556533e+07, 8.68411677204e+02, 8.57034129717e-05, 3.01900557209e+05, 1.00485010012e-01, 9.06600862459e+02, 1.92072280142e+03, 2.62475067488e+05 
5.72828282828e+01, 3.47395590452e+07, 8.71356625136e+02, 8.63431816455e-05, 3.01670176903e+05, 1.01038269261e-01, 9.06612972981e+02, 1.91248689514e+03, 2.61801817562e+05 
5.72828282828e+01, 3.52415624372e+07, 8.74244724851e+02, 8.69765316853e-05, 3.01451575045e+05, 1.01585262734e-01, 9.06636879554e+02, 1.90455134286e+03, 2.61140708494e+05 
5.72828282828e+01, 3.57435658291e+07, 8.77078317545e+02, 8.76037137408e-05, 3.01244254052e+05, 1.02126212318e-01, 9.06671705927e+02, 1.89689902270e+03, 2.60491261857e+05 
5.72828282828e+01, 3.62455692211e+07, 8.79859599380e+02, 8.82249637373e-05, 3.01047747408e+05, 1.02661327638e-01, 9.06716654439e+02, 1.88951412518e+03, 2.59853028107e+05 
5.72828282828e+01, 3.67475726131e+07, 8.82590633296e+02, 8.88405040198e-05, 3.00861617129e+05, 1.03190806957e-01, 9.06770998273e+02, 1.88238202859e+03, 2.59225584265e+05 
5.72828282828e+01, 3.72495760050e+07, 8.85273359644e+02, 8.94505443872e-05, 3.00685451470e+05, 1.03714837997e-01, 9.06834074525e+02, 1.87548918843e+03, 2.58608531839e+05 
5.72828282828e+01, 3.77515793970e+07, 8.87909605785e+02, 9.00552830308e-05, 3.00518862868e+05, 1.04233598684e-01, 9.06905277987e+02, 1.86882303889e+03, 2.58001494938e+05 
5.72828282828e+01, 3.82535827889e+07, 8.90501094764e+02, 9.06549073867e-05, 3.00361486075e+05, 1.04747257834e-01, 9.06984055577e+02, 1.86237190506e+03, 2.57404118572e+05 
5.72828282828e+01, 3.87555861809e+07, 8.93049453173e+02, 9.12495949109e-05, 3.00212976471e+05, 1.05255975770e-01, 9.07069901348e+02, 1.85612492436e+03, 2.56816067103e+05 
5.72828282828e+01, 3.92575895729e+07, 8.95556218282e+02, 9.18395137863e-05, 3.00073008535e+05, 1.05759904903e-01, 9.07162352000e+02, 1.85007197629e+03, 2.56237022841e+05 
5.72828282828e+01, 3.97595929648e+07, 8.98022844526e+02, 9.24248235677e-05, 2.99941274449e+05, 1.06259190247e-01, 9.07260982854e+02, 1.84420361926e+03, 2.55666684769e+05 
5.72828282828e+01, 4.02615963568e+07, 9.00450709409e+02, 9.30056757720e-05, 2.99817482836e+05, 1.06753969906e-01, 9.07365404234e+02, 1.83851103386e+03, 2.55104767375e+05 
5.72828282828e+01, 4.07635997487e+07, 9.02841118893e+02, 9.35822144183e-05, 2.99701357600e+05, 1.07244375515e-01, 9.07475258207e+02, 1.83298597176e+03, 2.54550999585e+05 
5.72828282828e+01, 4.12656031407e+07, 9.05195312325e+02, 9.41545765233e-05, 2.99592636872e+05, 1.07730532648e-01, 9.07590215662e+02, 1.82762070951e+03, 2.54005123792e+05 
5.72828282828e+01, 4.17676065327e+07, 9.07514466939e+02, 9.47228925566e-05, 2.99491072045e+05, 1.08212561196e-01, 9.07709973663e+02, 1.82240800690e+03, 2.53466894961e+05 
5.72828282828e+01, 4.22696099246e+07, 9.09799701987e+02, 9.52872868590e-05, 2.99396426888e+05, 1.08690575707e-01, 9.07834253077e+02, 1.81734106914e+03, 2.52936079811e+05 
5.72828282828e+01, 4.27716133166e+07, 9.12052082534e+02, 9.58478780280e-05, 2.99308476731e+05, 1.09164685717e-01, 9.07962796432e+02, 1.81241351263e+03, 2.52412456059e+05 
5.72828282828e+01, 4.32736167085e+07, 9.14272622940e+02, 9.64047792732e-05, 2.99227007723e+05, 1.09634996039e-01, 9.08095365976e+02, 1.80761933380e+03, 2.51895811729e+05 
5.72828282828e+01, 4.37756201005e+07, 9.16462290068e+02, 9.69580987446e-05, 2.99151816141e+05, 1.10101607041e-01, 9.08231741935e+02, 1.80295288084e+03, 2.51385944512e+05 
5.72828282828e+01, 4.42776234925e+07, 9.18622006245e+02, 9.75079398358e-05, 2.99082707757e+05, 1.10564614902e-01, 9.08371720933e+02, 1.79840882785e+03, 2.50882661175e+05 
5.72828282828e+01, 4.47796268844e+07, 9.20752651988e+02, 9.80544014652e-05, 2.99019497255e+05, 1.11024111847e-01, 9.08515114564e+02, 1.79398215133e+03, 2.50385777017e+05 
5.72828282828e+01, 4.52816302764e+07, 9.22855068526e+02, 9.85975783357e-05, 2.98962007688e+05, 1.11480186368e-01, 9.08661748102e+02, 1.78966810863e+03, 2.49895115366e+05 
5.72828282828e+01, 4.57836336683e+07, 9.24930060140e+02, 9.91375611766e-05, 2.98910069983e+05, 1.11932923429e-01, 9.08811459327e+02, 1.78546221828e+03, 2.49410507106e+05 
5.72828282828e+01, 4.62856370603e+07, 9.26978396317e+02, 9.96744369677e-05, 2.98863522473e+05, 1.12382404659e-01, 9.08964097468e+02, 1.78136024191e+03, 2.48931790251e+05 
5.72828282828e+01, 4.67876404523e+07, 9.29000813762e+02, 1.00208289148e-04, 2.98822210470e+05, 1.12828708525e-01, 9.09119522242e+02, 1.77735816775e+03, 2.48458809535e+05 
5.72828282828e+01, 4.72896438442e+07, 9.30998018255e+02, 1.00739197809e-04, 2.98785985867e+05, 1.13271910502e-01, 9.09277602979e+02, 1.77345219539e+03, 2.47991416044e+05 
5.72828282828e+01, 4.77916472362e+07, 9.32970686387e+02, 1.01267239876e-04, 2.98754706769e+05, 1.13712083228e-01, 9.09438217829e+02, 1.76963872177e+03, 2.47529466862e+05 
5.72828282828e+01, 4.82936506281e+07, 9.34919467165e+02, 1.01792489277e-04, 2.98728237142e+05, 1.14149296649e-01, 9.09601253046e+02, 1.76591432836e+03, 2.47072824751e+05 
5.72828282828e+01, 4.87956540201e+07, 9.36844983515e+02, 1.02315017101e-04, 2.98706446500e+05, 1.14583618152e-01, 9.09766602328e+02, 1.76227576921e+03, 2.46621357847e+05 
5.72828282828e+01, 4.92976574121e+07, 9.38747833682e+02, 1.02834891743e-04, 2.98689209602e+05, 1.15015112696e-01, 9.09934166224e+02, 1.75871996006e+03, 2.46174939376e+05 
5.72828282828e+01, 4.97996608040e+07, 9.40628592532e+02, 1.03352179041e-04, 2.98676406172e+05, 1.15443842931e-01, 9.10103851588e+02, 1.75524396817e+03, 2.45733447390e+05 
5.72828282828e+01, 5.03016641960e+07, 9.42487812775e+02, 1.03866942410e-04, 2.98667920641e+05, 1.15869869305e-01, 9.10275571087e+02, 1.75184500295e+03, 2.45296764522e+05 
5.72828282828e+01, 5.08036675879e+07, 9.44326026103e+02, 1.04379242956e-04, 2.98663641899e+05, 1.16293250177e-01, 9.10449242750e+02, 1.74852040730e+03, 2.44864777753e+05 
5.72828282828e+01, 5.13056709799e+07, 9.46143744260e+02, 1.04889139594e-04, 2.98663463073e+05, 1.16714041909e-01, 9.10624789551e+02, 1.74526764959e+03, 2.44437378198e+05 
5.72828282828e+01, 5.18076743719e+07, 9.47941460038e+02, 1.05396689152e-04, 2.98667281305e+05, 1.17132298964e-01, 9.10802139038e+02, 1.74208431616e+03, 2.44014460898e+05 
5.72828282828e+01, 5.23096777638e+07, 9.49719648219e+02, 1.05901946471e-04, 2.98674997561e+05, 1.17548073988e-01, 9.10981222985e+02, 1.73896810440e+03, 2.43595924635e+05 
5.72828282828e+01, 5.28116811558e+07, 9.51478766453e+02, 1.06404964499e-04, 2.98686516436e+05, 1.17961417898e-01, 9.11161977080e+02, 1.73591681635e+03, 2.43181671748e+05 
5.72828282828e+01, 5.33136845477e+07, 9.53219256082e+02, 1.06905794381e-04, 2.98701745978e+05, 1.18372379957e-01, 9.11344340634e+02, 1.73292835264e+03, 2.42771607967e+05 
5.72828282828e+01, 5.38156879397e+07, 9.54941542922e+02, 1.07404485539e-04, 2.98720597528e+05, 1.18781007848e-01, 9.11528256322e+02, 1.73000070699e+03, 2.42365642255e+05 
5.72828282828e+01, 5.43176913317e+07, 9.56646037987e+02, 1.07901085751e-04, 2.98742985556e+05, 1.19187347742e-01, 9.11713669932e+02, 1.72713196093e+03, 2.41963686657e+05 
5.72828282828e+01, 5.48196947236e+07, 9.58333138182e+02, 1.08395641229e-04, 2.98768827522e+05, 1.19591444365e-01, 9.11900530155e+02, 1.72432027900e+03, 2.41565656162e+05 
5.72828282828e+01, 5.53216981156e+07, 9.60003226948e+02, 1.08888196682e-04, 2.98798043731e+05, 1.19993341059e-01, 9.12088788368e+02, 1.72156390420e+03, 2.41171468567e+05 
5.72828282828e+01, 5.58237015075e+07, 9.61656674874e+02, 1.09378795386e-04, 2.98830557207e+05, 1.20393079841e-01, 9.12278398459e+02, 1.71886115377e+03, 2.40781044355e+05 
5.72828282828e+01, 5.63257048995e+07, 9.63293840271e+02, 1.09867479245e-04, 2.98866293568e+05, 1.20790701456e-01, 9.12469316645e+02, 1.71621041521e+03, 2.40394306575e+05 
5.72828282828e+01, 5.68277082915e+07, 9.64915069720e+02, 1.10354288853e-04, 2.98905180912e+05, 1.21186245436e-01, 9.12661501320e+02, 1.71361014258e+03, 2.40011180730e+05 
5.72828282828e+01, 5.73297116834e+07, 9.66520698581e+02, 1.10839263542e-04, 2.98947149703e+05, 1.21579750142e-01, 9.12854912904e+02, 1.71105885305e+03, 2.39631594674e+05 
5.72828282828e+01, 5.78317150754e+07, 9.68111051485e+02, 1.11322441444e-04, 2.98992132674e+05, 1.21971252814e-01, 9.13049513715e+02, 1.70855512362e+03, 2.39255478510e+05 
5.72828282828e+01, 5.83337184673e+07, 9.69686442785e+02, 1.11803859532e-04, 2.99040064725e+05, 1.22360789618e-01, 9.13245267836e+02, 1.70609758809e+03, 2.38882764495e+05 
5.72828282828e+01, 5.88357218593e+07, 9.71247177001e+02, 1.12283553674e-04, 2.99090882829e+05, 1.22748395687e-01, 9.13442141011e+02, 1.70368493416e+03, 2.38513386953e+05 
5.72828282828e+01, 5.93377252513e+07, 9.72793549222e+02, 1.12761558676e-04, 2.99144525948e+05, 1.23134105160e-01, 9.13640100530e+02, 1.70131590080e+03, 2.38147282186e+05 
5.72828282828e+01, 5.98397286432e+07, 9.74325845504e+02, 1.13237908322e-04, 2.99200934947e+05, 1.23517951221e-01, 9.13839115137e+02, 1.69898927566e+03, 2.37784388399e+05 
5.72828282828e+01, 6.03417320352e+07, 9.75844343239e+02, 1.13712635418e-04, 2.99260052516e+05, 1.23899966138e-01, 9.14039154938e+02, 1.69670389272e+03, 2.37424645616e+05 
5.72828282828e+01, 6.08437354271e+07, 9.77349311500e+02, 1.14185771828e-04, 2.99321823098e+05, 1.24280181293e-01, 9.14240191317e+02, 1.69445863006e+03, 2.37067995617e+05 
5.72828282828e+01, 6.13457388191e+07, 9.78841011384e+02, 1.14657348512e-04, 2.99386192813e+05, 1.24658627222e-01, 9.14442196858e+02, 1.69225240773e+03, 2.36714381860e+05 
5.72828282828e+01, 6.18477422111e+07, 9.80319696321e+02, 1.15127395559e-04, 2.99453109394e+05, 1.25035333637e-01, 9.14645145277e+02, 1.69008418577e+03, 2.36363749419e+05 
5.72828282828e+01, 6.23497456030e+07, 9.81785612381e+02, 1.15595942222e-04, 2.99522522120e+05, 1.25410329467e-01, 9.14849011349e+02, 1.68795296232e+03, 2.36016044926e+05 
5.72828282828e+01, 6.28517489950e+07, 9.83238998555e+02, 1.16063016949e-04, 2.99594381762e+05, 1.25783642877e-01, 9.15053770852e+02, 1.68585777190e+03, 2.35671216502e+05 
5.72828282828e+01, 6.33537523869e+07, 9.84680087031e+02, 1.16528647412e-04, 2.99668640516e+05, 1.26155301301e-01, 9.15259400508e+02, 1.68379768370e+03, 2.35329213710e+05 
5.72828282828e+01, 6.38557557789e+07, 9.86109103452e+02, 1.16992860535e-04, 2.99745251953e+05, 1.26525331465e-01, 9.15465877926e+02, 1.68177179998e+03, 2.34989987495e+05 
5.72828282828e+01, 6.43577591709e+07, 9.87526267164e+02, 1.17455682526e-04, 2.99824170969e+05, 1.26893759417e-01, 9.15673181557e+02, 1.67977925465e+03, 2.34653490136e+05 
5.72828282828e+01, 6.48597625628e+07, 9.88931791449e+02, 1.17917138895e-04, 2.99905353727e+05, 1.27260610543e-01, 9.15881290648e+02, 1.67781921181e+03, 2.34319675196e+05 
5.72828282828e+01, 6.53617659548e+07, 9.90325883752e+02, 1.18377254487e-04, 2.99988757618e+05, 1.27625909596e-01, 9.16090185193e+02, 1.67589086439e+03, 2.33988497475e+05 
5.72828282828e+01, 6.58637693467e+07, 9.91708745893e+02, 1.18836053499e-04, 3.00074341212e+05, 1.27989680716e-01, 9.16299845901e+02, 1.67399343298e+03, 2.33659912964e+05 
5.72828282828e+01, 6.63657727387e+07, 9.93080574273e+02, 1.19293559509e-04, 3.00162064211e+05, 1.28351947449e-01, 9.16510254151e+02, 1.67212616453e+03, 2.33333878807e+05 
5.72828282828e+01, 6.68677761307e+07, 9.94441560065e+02, 1.19749795490e-04, 3.00251887415e+05, 1.28712732771e-01, 9.16721391963e+02, 1.67028833129e+03, 2.33010353255e+05 
5.72828282828e+01, 6.73697795226e+07, 9.95791889406e+02, 1.20204783838e-04, 3.00343772677e+05, 1.29072059101e-01, 9.16933241961e+02, 1.66847922969e+03, 2.32689295632e+05 
5.72828282828e+01, 6.78717829146e+07, 9.97131743570e+02, 1.20658546389e-04, 3.00437682867e+05, 1.29429948324e-01, 9.17145787345e+02, 1.66669817934e+03, 2.32370666295e+05 
5.72828282828e+01, 6.83737863065e+07, 9.98461299139e+02, 1.21111104436e-04, 3.00533581838e+05, 1.29786421810e-01, 9.17359011862e+02, 1.66494452207e+03, 2.32054426597e+05 
5.72828282828e+01, 6.88757896985e+07, 9.99780728169e+02, 1.21562478749e-04, 3.00631434388e+05, 1.30141500424e-01, 9.17572899777e+02, 1.66321762097e+03, 2.31740538857e+05 
5.72828282828e+01, 6.93777930905e+07, 1.00109019834e+03, 1.22012689593e-04, 3.00731206229e+05, 1.30495204548e-01, 9.17787435852e+02, 1.66151685958e+03, 2.31428966326e+05 
5.72828282828e+01, 6.98797964824e+07, 1.00238987311e+03, 1.22461756743e-04, 3.00832863956e+05, 1.30847554095e-01, 9.18002605319e+02, 1.65984164099e+03, 2.31119673154e+05 
5.72828282828e+01, 7.03817998744e+07, 1.00367991185e+03, 1.22909699503e-04, 3.00936375016e+05, 1.31198568522e-01, 9.18218393860e+02, 1.65819138712e+03, 2.30812624362e+05 
5.72828282828e+01, 7.08838032663e+07, 1.00496046999e+03, 1.23356536716e-04, 3.01041707678e+05, 1.31548266846e-01, 9.18434787584e+02, 1.65656553791e+03, 2.30507785815e+05 
5.72828282828e+01, 7.13858066583e+07, 1.00623169914e+03, 1.23802286783e-04, 3.01148831009e+05, 1.31896667658e-01, 9.18651773009e+02, 1.65496355063e+03, 2.30205124188e+05 
5.72828282828e+01, 7.18878100503e+07, 1.00749374724e+03, 1.24246967677e-04, 3.01257714844e+05, 1.32243789134e-01, 9.18869337045e+02, 1.65338489921e+03, 2.29904606950e+05 
5.72828282828e+01, 7.23898134422e+07, 1.00874675863e+03, 1.24690596955e-04, 3.01368329762e+05, 1.32589649050e-01, 9.19087466975e+02, 1.65182907357e+03, 2.29606202327e+05 
5.72828282828e+01, 7.28918168342e+07, 1.00999087422e+03, 1.25133191769e-04, 3.01480647061e+05, 1.32934264793e-01, 9.19306150438e+02, 1.65029557902e+03, 2.29309879290e+05 
5.72828282828e+01, 7.33938202261e+07, 1.01122623157e+03, 1.25574768883e-04, 3.01594638735e+05, 1.33277653371e-01, 9.19525375415e+02, 1.64878393564e+03, 2.29015607520e+05 
5.72828282828e+01, 7.38958236181e+07, 1.01245296499e+03, 1.26015344683e-04, 3.01710277453e+05, 1.33619831429e-01, 9.19745130216e+02, 1.64729367777e+03, 2.28723357395e+05 
5.72828282828e+01, 7.43978270101e+07, 1.01367120568e+03, 1.26454935189e-04, 3.01827536535e+05, 1.33960815253e-01, 9.19965403463e+02, 1.64582435343e+03, 2.28433099963e+05 
5.72828282828e+01, 7.48998304020e+07, 1.01488108179e+03, 1.26893556062e-04, 3.01946389932e+05, 1.34300620787e-01, 9.20186184079e+02, 1.64437552382e+03, 2.28144806923e+05 
5.72828282828e+01, 7.54018337940e+07, 1.01608271852e+03, 1.27331222621e-04, 3.02066812210e+05, 1.34639263640e-01, 9.20407461276e+02, 1.64294676283e+03, 2.27858450607e+05 
5.72828282828e+01, 7.59038371859e+07, 1.01727623822e+03, 1.27767949850e-04, 3.02188778524e+05, 1.34976759093e-01, 9.20629224544e+02, 1.64153765660e+03, 2.27574003958e+05 
5.72828282828e+01, 7.64058405779e+07, 1.01846176049e+03, 1.28203752408e-04, 3.02312264604e+05, 1.35313122114e-01, 9.20851463639e+02, 1.64014780303e+03, 2.27291440512e+05 
5.72828282828e+01, 7.69078439698e+07, 1.01963940224e+03, 1.28638644638e-04, 3.02437246738e+05, 1.35648367362e-01, 9.21074168573e+02, 1.63877681137e+03, 2.27010734383e+05 
5.72828282828e+01, 7.74098473618e+07, 1.02080927777e+03, 1.29072640578e-04, 3.02563701752e+05, 1.35982509199e-01, 9.21297329603e+02, 1.63742430185e+03, 2.26731860244e+05 
5.72828282828e+01, 7.79118507538e+07, 1.02197149886e+03, 1.29505753967e-04, 3.02691606998e+05, 1.36315561695e-01, 9.21520937226e+02, 1.63608990521e+03, 2.26454793309e+05 
5.72828282828e+01, 7.84138541457e+07, 1.02312617485e+03, 1.29937998257e-04, 3.02820940334e+05, 1.36647538641e-01, 9.21744982165e+02, 1.63477326240e+03, 2.26179509322e+05 
5.72828282828e+01, 7.89158575377e+07, 1.02427341269e+03, 1.30369386618e-04, 3.02951680109e+05, 1.36978453550e-01, 9.21969455363e+02, 1.63347402421e+03, 2.25905984536e+05 
5.72828282828e+01, 7.94178609296e+07, 1.02541331704e+03, 1.30799931949e-04, 3.03083805154e+05, 1.37308319671e-01, 9.22194347976e+02, 1.63219185089e+03, 2.25634195704e+05 
5.72828282828e+01, 7.99198643216e+07, 1.02654599029e+03, 1.31229646882e-04, 3.03217294762e+05, 1.37637149992e-01, 9.22419651365e+02, 1.63092641185e+03, 2.25364120060e+05 
5.72828282828e+01, 8.04218677136e+07, 1.02767153269e+03, 1.31658543791e-04, 3.03352128675e+05, 1.37964957248e-01, 9.22645357087e+02, 1.62967738536e+03, 2.25095735309e+05 
5.72828282828e+01, 8.09238711055e+07, 1.02879004235e+03, 1.32086634802e-04, 3.03488287076e+05, 1.38291753929e-01, 9.22871456890e+02, 1.62844445821e+03, 2.24829019611e+05 
5.72828282828e+01, 8.14258744975e+07, 1.02990161532e+03, 1.32513931794e-04, 3.03625750570e+05, 1.38617552285e-01, 9.23097942708e+02, 1.62722732545e+03, 2.24563951572e+05 
5.72828282828e+01, 8.19278778894e+07, 1.03100634567e+03, 1.32940446411e-04, 3.03764500177e+05, 1.38942364332e-01, 9.23324806650e+02, 1.62602569011e+03, 2.24300510228e+05 
5.72828282828e+01, 8.24298812814e+07, 1.03210432552e+03, 1.33366190065e-04, 3.03904517316e+05, 1.39266201862e-01, 9.23552040999e+02, 1.62483926293e+03, 2.24038675034e+05 
5.72828282828e+01, 8.29318846734e+07, 1.03319564511e+03, 1.33791173944e-04, 3.04045783800e+05, 1.39589076443e-01, 9.23779638204e+02, 1.62366776211e+03, 2.23778425855e+05 
